Meta Title,H1,Tip Pagina,Cuvinte Descriere,Linkuri Interne Descriere,Exista FAQ,Numar Produse,URL,URL Cannonical,breadcrumb_text,breadcrumb_links
"ALIAJ PTR.LIPIT MOI TIP 3, D.3mm, 250g - Romstal","ALIAJ PTR.LIPIT MOI TIP 3, D.3mm, 250g",product,18,0,False,1,https://www.romstal.ro/aliaj-ptr-lipit-moi-tip-3-d-3mm-250g-p20682.html,https://www.romstal.ro/aliaj-ptr-lipit-moi-tip-3-d-3mm-250g.html,"Scule si unelte > Dispozitive pentru instalatii > Dispozitive si accesorii sudura > Dispozitive lipiri metale > ALIAJ PTR.LIPIT MOI TIP 3, D.3mm, 250g",https://www.romstal.ro/scule-si-unelte-2149.html > https://www.romstal.ro/dispozitive-pentru-instalatii-c1461766.html > https://www.romstal.ro/dispozitive-si-accesorii-sudura-c1461795.html > https://www.romstal.ro/dispozitive-lipiri-metale-c1461796.html > https://www.romstal.ro/aliaj-ptr-lipit-moi-tip-3-d-3mm-250g.html
"BOILER ELECTRIC, ATLANTIC O'PRO, 50L, 2000W - Romstal","Boiler electric, Atlantic, O'PRO, 2000W, 50L, montaj vertical",product,288,0,False,1,https://www.romstal.ro/boiler-electric-atlantic-o-pro-2000w-50l-montaj-vertical-p23641.html,https://www.romstal.ro/boiler-electric-atlantic-o-pro-2000w-50l-montaj-vertical.html,"Echipamente termice incalzire > Boilere, instanturi si acumulatoare > Boilere, instanturi electrice / lemne > Boilere electrice > Boiler electric, Atlantic, O'PRO, 2000W, 50L, montaj vertical",https://www.romstal.ro/echipamente-termice-incalzire-c1460077.html > https://www.romstal.ro/boilere-instanturi-si-acumulatoare-c1460157.html > https://www.romstal.ro/boilere-instanturi-electrice-lemne-c1460158.html > https://www.romstal.ro/boilere-electrice-c1460159.html > https://www.romstal.ro/boiler-electric-atlantic-o-pro-2000w-50l-montaj-vertical.html
"CALORIFER DIN OTEL, ECCORAD, 22, 300 x1400, 1677W - Romstal","Calorifer (radiator) alb din otel Eccorad, tip 22, 300 x1400, 1677w, accesorii incluse",product,353,0,False,1,https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-22-300-x1400-1677w-accesorii-incluse-p35588.html,https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-22-300-x1400-1677w-accesorii-incluse.html,"Echipamente termice incalzire > Calorifere si convectoare > Calorifere din otel > Calorifere din otel tip panou > Calorifer (radiator) alb din otel Eccorad, tip 22, 300 x1400, 1677w, accesorii incluse",https://www.romstal.ro/echipamente-termice-incalzire-c1460077.html > https://www.romstal.ro/calorifere-si-convectoare-c1460110.html > https://www.romstal.ro/calorifere-din-otel-c1460111.html > https://www.romstal.ro/calorifere-din-otel-tip-panou-c1460112.html > https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-22-300-x1400-1677w-accesorii-incluse.html
"CALORIFER DIN OTEL, ECCORAD, 22, 600 x700, 1593W - Romstal","Calorifer (radiator) alb din otel Eccorad, tip 22, 600 x700, 1593w, accesorii incluse",product,138,0,False,1,https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-22-600-x700-1593w-accesorii-incluse-p35610.html,https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-22-600-x700-1593w-accesorii-incluse.html,"Echipamente termice incalzire > Calorifere si convectoare > Calorifere din otel > Calorifere din otel tip panou > Calorifer (radiator) alb din otel Eccorad, tip 22, 600 x700, 1593w, accesorii incluse",https://www.romstal.ro/echipamente-termice-incalzire-c1460077.html > https://www.romstal.ro/calorifere-si-convectoare-c1460110.html > https://www.romstal.ro/calorifere-din-otel-c1460111.html > https://www.romstal.ro/calorifere-din-otel-tip-panou-c1460112.html > https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-22-600-x700-1593w-accesorii-incluse.html
MUFA ELECTROSUDABILA PT. PEID APA/GAZ PN16 D.125 - Romstal,MUFA ELECTROSUDABILA PT. PEID APA/GAZ PN16 D.125,product,44,0,False,1,https://www.romstal.ro/mufa-electrosudabila-pt-peid-apa-gaz-pn16-d-125-p39305.html,https://www.romstal.ro/mufa-electrosudabila-pt-peid-apa-gaz-pn16-d-125.html,"Tevi, fitinguri, irigatii si izolatii > Tevi si fitinguri din plastic > Fitinguri pehd > Mufe electrosudabile > MUFA ELECTROSUDABILA PT. PEID APA/GAZ PN16 D.125",https://www.romstal.ro/tevi-fitinguri-irigatii-si-izolatii-c1459672.html > https://www.romstal.ro/tevi-si-fitinguri-din-plastic-c1459777.html > https://www.romstal.ro/fitinguri-pehd-c1459862.html > https://www.romstal.ro/mufe-electrosudabile-c1459876.html > https://www.romstal.ro/mufa-electrosudabila-pt-peid-apa-gaz-pn16-d-125.html
"SUPORT FIXARE VAS EXPANSIUNE, REGLABIL, 1"" FF - Romstal","SUPORT FIXARE VAS EXPANSIUNE, REGLABIL, 1"" FF",product,14,0,False,1,https://www.romstal.ro/suport-fixare-vas-expansiune-reglabil-1-ff-p13402092.html,https://www.romstal.ro/suport-fixare-vas-expansiune-reglabil-1-ff.html,"Pompe, filtre si vase de expansiune > Vase de expansiune > Accesorii vase expansiune > Robinet service > SUPORT FIXARE VAS EXPANSIUNE, REGLABIL, 1"" FF",https://www.romstal.ro/pompe-filtre-si-vase-de-expansiune-c1459261.html > https://www.romstal.ro/vase-de-expansiune-c1459326.html > https://www.romstal.ro/accesorii-vase-expansiune-c1459334.html > https://www.romstal.ro/robinet-service-c1459335.html > https://www.romstal.ro/suport-fixare-vas-expansiune-reglabil-1-ff.html
"BOILER ELECTRIC, MONTAJ PE LAVOAR, TESY BILIGHT, 10L 1500W - Romstal","Boiler electric, Tesy, BiLight, 1500W, 10L, montaj pe lavoar",product,424,0,False,1,https://www.romstal.ro/boiler-electric-tesy-bilight-1500w-10l-montaj-pe-lavoar-p49569.html,https://www.romstal.ro/boiler-electric-tesy-bilight-1500w-10l-montaj-pe-lavoar.html,"Echipamente termice incalzire > Boilere, instanturi si acumulatoare > Boilere, instanturi electrice / lemne > Boilere electrice > Boiler electric, Tesy, BiLight, 1500W, 10L, montaj pe lavoar",https://www.romstal.ro/echipamente-termice-incalzire-c1460077.html > https://www.romstal.ro/boilere-instanturi-si-acumulatoare-c1460157.html > https://www.romstal.ro/boilere-instanturi-electrice-lemne-c1460158.html > https://www.romstal.ro/boilere-electrice-c1460159.html > https://www.romstal.ro/boiler-electric-tesy-bilight-1500w-10l-montaj-pe-lavoar.html
"CALORIFER DIN OTEL, ECCORAD, 22, 600 x2600, 5918W - Romstal","Calorifer (radiator) alb din otel Eccorad, tip 22, 600 x2600, 5918w, accesorii incluse",product,138,0,False,1,https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-22-600-x2600-5918w-accesorii-incluse-p35623.html,https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-22-600-x2600-5918w-accesorii-incluse.html,"Echipamente termice incalzire > Calorifere si convectoare > Calorifere din otel > Calorifere din otel tip panou > Calorifer (radiator) alb din otel Eccorad, tip 22, 600 x2600, 5918w, accesorii incluse",https://www.romstal.ro/echipamente-termice-incalzire-c1460077.html > https://www.romstal.ro/calorifere-si-convectoare-c1460110.html > https://www.romstal.ro/calorifere-din-otel-c1460111.html > https://www.romstal.ro/calorifere-din-otel-tip-panou-c1460112.html > https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-22-600-x2600-5918w-accesorii-incluse.html
"CRUCE DIN FONTA ZINCATA 180 FI PT IMBINARE TEVI 1"" - Romstal","CRUCE DIN FONTA ZINCATA 180 FI PT IMBINARE TEVI 1""",product,30,0,False,1,https://www.romstal.ro/cruce-din-fonta-zincata-180-fi-pt-imbinare-tevi-1-p7227.html,https://www.romstal.ro/cruce-din-fonta-zincata-180-fi-pt-imbinare-tevi-1.html,"Tevi, fitinguri, irigatii si izolatii > Tevi si fitinguri din metal > Fitinguri din fonta > Fitinguri fonta > CRUCE DIN FONTA ZINCATA 180 FI PT IMBINARE TEVI 1""",https://www.romstal.ro/tevi-fitinguri-irigatii-si-izolatii-c1459672.html > https://www.romstal.ro/tevi-si-fitinguri-din-metal-c1459673.html > https://www.romstal.ro/fitinguri-din-fonta-c1459717.html > https://www.romstal.ro/fitinguri-fonta-c1461856.html > https://www.romstal.ro/cruce-din-fonta-zincata-180-fi-pt-imbinare-tevi-1.html
"Filtre apa Filtru Anticalcar Ecosoft ""Ecozon 100"", 3/4"" ( P/...","Filtru Anticalcar Ecosoft ""Ecozon 100"", 3/4"" ( P/U Masina De Spalat)",product,665,0,False,1,https://www.romstal.ro/filtru-anticalcar-ecosoft-ecozon-100-3-4-p-u-masina-de-spalat.html,https://www.romstal.ro/filtru-anticalcar-ecosoft-ecozon-100-3-4-p-u-masina-de-spalat.html,"Pompe, filtre si vase de expansiune > Filtre, contoare, rezervoare > Filtre si rezerve filtre apa > Filtre apa > Filtru Anticalcar Ecosoft ""Ecozon 100"", 3/4"" ( P/U Masina De Spalat)",https://www.romstal.ro/pompe-filtre-si-vase-de-expansiune-c1459261.html > https://www.romstal.ro/filtre-contoare-rezervoare-c1459343.html > https://www.romstal.ro/filtre-si-rezerve-filtre-apa-c1459344.html > https://www.romstal.ro/filtre-apa-c1459345.html > https://www.romstal.ro/filtru-anticalcar-ecosoft-ecozon-100-3-4-p-u-masina-de-spalat.html
"FLANSA LIBERA OTEL, D.200mm, PN 10 - Romstal","FLANSA LIBERA OTEL, D.200mm, PN 10",product,0,0,False,1,https://www.romstal.ro/flansa-libera-otel-d-200mm-pn-10-p14780584.html,https://www.romstal.ro/flansa-libera-otel-d-200mm-pn-10.html,"Tevi, fitinguri, irigatii si izolatii > Tevi si fitinguri din plastic > Fitinguri pex > Flanse > FLANSA LIBERA OTEL, D.200mm, PN 10",https://www.romstal.ro/tevi-fitinguri-irigatii-si-izolatii-c1459672.html > https://www.romstal.ro/tevi-si-fitinguri-din-plastic-c1459777.html > https://www.romstal.ro/fitinguri-pex-c1459830.html > https://www.romstal.ro/flanse-c1461605.html > https://www.romstal.ro/flansa-libera-otel-d-200mm-pn-10.html
"VAS EXPANSIUNE PT HIDROFOR, VERTICAL, REFLEX DE, 10 BAR, 80L - Romstal","VAS EXPANSIUNE PT HIDROFOR, VERTICAL, REFLEX DE, 10 BAR, 80L",product,62,0,False,1,https://www.romstal.ro/vas-expansiune-pt-hidrofor-vertical-reflex-de-10-bar-80l-p2175886.html,https://www.romstal.ro/vas-expansiune-pt-hidrofor-vertical-reflex-de-10-bar-80l.html,"Pompe, filtre si vase de expansiune > Hidrofoare si vase hidrofor > Vase de expansiune pentru hidrofor > Vase hidrofor verticale > VAS EXPANSIUNE PT HIDROFOR, VERTICAL, REFLEX DE, 10 BAR, 80L",https://www.romstal.ro/pompe-filtre-si-vase-de-expansiune-c1459261.html > https://www.romstal.ro/hidrofoare-si-vase-hidrofor-c1459337.html > https://www.romstal.ro/vase-de-expansiune-pentru-hidrofor-c1459340.html > https://www.romstal.ro/vase-hidrofor-verticale-c1459342.html > https://www.romstal.ro/vas-expansiune-pt-hidrofor-vertical-reflex-de-10-bar-80l.html
"VAS EXPANSIUNE PT HIDROFOR, VERTICAL, VAREM, 8 BAR 8L - Romstal","VAS EXPANSIUNE PT HIDROFOR, VERTICAL, VAREM, 8 BAR 8L",product,41,0,False,1,https://www.romstal.ro/vas-expansiune-pt-hidrofor-vertical-varem-8-bar-8l-p5557.html,https://www.romstal.ro/vas-expansiune-pt-hidrofor-vertical-varem-8-bar-8l.html,"Pompe, filtre si vase de expansiune > Hidrofoare si vase hidrofor > Vase de expansiune pentru hidrofor > Vase hidrofor verticale > VAS EXPANSIUNE PT HIDROFOR, VERTICAL, VAREM, 8 BAR 8L",https://www.romstal.ro/pompe-filtre-si-vase-de-expansiune-c1459261.html > https://www.romstal.ro/hidrofoare-si-vase-hidrofor-c1459337.html > https://www.romstal.ro/vase-de-expansiune-pentru-hidrofor-c1459340.html > https://www.romstal.ro/vase-hidrofor-verticale-c1459342.html > https://www.romstal.ro/vas-expansiune-pt-hidrofor-vertical-varem-8-bar-8l.html
"Microcontacte, comutatoare, butoane, lampi Intrerupator bipo...","Intrerupator bipolar (ON/OFF), Tesy, pentru boiler TESY BILIGHT GCV 100-500L 4420 B11 TSR, 16A/250V",product,0,0,False,1,https://www.romstal.ro/intrerupator-bipolar-on-off-pt-boiler-tesy-bilight-gcv-100-500l-4420-b11-tsr-16a-250v.html,https://www.romstal.ro/intrerupator-bipolar-on-off-tesy-pentru-boiler-tesy-bilight-gcv-100-500l-4420-b11-tsr-16a-250v.html,"Piese de schimb > Piese schimb termice > Boilere electrice, gaz, indirecte (serpentina) > Microcontacte, comutatoare, butoane, lampi > Intrerupator bipolar (ON/OFF), Tesy, pentru boiler TESY BILIGHT GCV 100-500L 4420 B11 TSR, 16A/250V",https://www.romstal.ro/piese-de-schimb-c3678.html > https://www.romstal.ro/piese-schimb-termice-c3677.html > https://www.romstal.ro/boilere-electrice-gaz-indirecte-serpentina-c3456.html > https://www.romstal.ro/microcontacte-comutatoare-butoane-lampi-c3514.html > https://www.romstal.ro/intrerupator-bipolar-on-off-tesy-pentru-boiler-tesy-bilight-gcv-100-500l-4420-b11-tsr-16a-250v.html
"Microcontacte, comutatoare, butoane, lampi Intrerupator bipo...","Intrerupator bipolar (ON/OFF), Tesy, pentru boiler TESY BILIGHT GCV 100-500L 4420 B11 TSR, 16A/250V",product,0,0,False,1,https://www.romstal.ro/intrerupator-bipolar-on-off-tesy-pentru-boiler-tesy-bilight-gcv-100-500l-4420-b11-tsr-16a-250v.html,https://www.romstal.ro/intrerupator-bipolar-on-off-tesy-pentru-boiler-tesy-bilight-gcv-100-500l-4420-b11-tsr-16a-250v.html,"Piese de schimb > Piese schimb termice > Boilere electrice, gaz, indirecte (serpentina) > Microcontacte, comutatoare, butoane, lampi > Intrerupator bipolar (ON/OFF), Tesy, pentru boiler TESY BILIGHT GCV 100-500L 4420 B11 TSR, 16A/250V",https://www.romstal.ro/piese-de-schimb-c3678.html > https://www.romstal.ro/piese-schimb-termice-c3677.html > https://www.romstal.ro/boilere-electrice-gaz-indirecte-serpentina-c3456.html > https://www.romstal.ro/microcontacte-comutatoare-butoane-lampi-c3514.html > https://www.romstal.ro/intrerupator-bipolar-on-off-tesy-pentru-boiler-tesy-bilight-gcv-100-500l-4420-b11-tsr-16a-250v.html
"MUFA ELECTROSUDABILA PT. PEID APA/GAZ, D.160 PN16 - Romstal","MUFA ELECTROSUDABILA PT. PEID APA/GAZ, D.160 PN16",product,44,0,False,1,https://www.romstal.ro/mufa-electrosudabila-pt-peid-apa-gaz-d-160-pn16-p14780672.html,https://www.romstal.ro/mufa-electrosudabila-pt-peid-apa-gaz-d-160-pn16.html,"Tevi, fitinguri, irigatii si izolatii > Tevi si fitinguri din plastic > Fitinguri pehd > Mufe electrosudabile > MUFA ELECTROSUDABILA PT. PEID APA/GAZ, D.160 PN16",https://www.romstal.ro/tevi-fitinguri-irigatii-si-izolatii-c1459672.html > https://www.romstal.ro/tevi-si-fitinguri-din-plastic-c1459777.html > https://www.romstal.ro/fitinguri-pehd-c1459862.html > https://www.romstal.ro/mufe-electrosudabile-c1459876.html > https://www.romstal.ro/mufa-electrosudabila-pt-peid-apa-gaz-d-160-pn16.html
"VAS EXPANSIUNE PT INCALZIRE, VERTICAL, VAREM, 6 BAR 300L - Romstal","VAS EXPANSIUNE PT INCALZIRE, VERTICAL, VAREM, 6 BAR 300L",product,42,0,False,1,https://www.romstal.ro/vas-expansiune-pt-incalzire-vertical-varem-6-bar-300l-p5571.html,https://www.romstal.ro/vas-expansiune-pt-incalzire-vertical-varem-6-bar-300l.html,"Pompe, filtre si vase de expansiune > Vase de expansiune > Vase de expansiune incalzire > Cilindric > VAS EXPANSIUNE PT INCALZIRE, VERTICAL, VAREM, 6 BAR 300L",https://www.romstal.ro/pompe-filtre-si-vase-de-expansiune-c1459261.html > https://www.romstal.ro/vase-de-expansiune-c1459326.html > https://www.romstal.ro/vase-de-expansiune-incalzire-c1459329.html > https://www.romstal.ro/cilindric-c1459331.html > https://www.romstal.ro/vas-expansiune-pt-incalzire-vertical-varem-6-bar-300l.html
"Vase wc suspendate Vas wc suspendat, aquablade, TESI, IDEAL ...","Vas wc suspendat, aquablade, TESI, IDEAL STANDARD, negru",product,14,0,False,1,https://www.romstal.ro/vas-wc-suspendat-aquablade-tesi-ideal-standard-negru.html,https://www.romstal.ro/vas-wc-suspendat-aquablade-tesi-ideal-standard-negru.html,"Amenajare baie > Obiecte sanitare pentru baie > Vase wc > Vase wc suspendate > Vas wc suspendat, aquablade, TESI, IDEAL STANDARD, negru",https://www.romstal.ro/amenajare-baie-c1460743.html > https://www.romstal.ro/obiecte-sanitare-pentru-baie-c1460744.html > https://www.romstal.ro/vase-wc-c1460753.html > https://www.romstal.ro/vase-wc-suspendate-c1460757.html > https://www.romstal.ro/vas-wc-suspendat-aquablade-tesi-ideal-standard-negru.html
ADAPTOR PENTRU FLANSA SI GARNITURA DIN PPR VERDE PT IMBINARI TEVI D.90mm - Romstal,ADAPTOR PENTRU FLANSA SI GARNITURA DIN PPR VERDE PT IMBINARI TEVI D.90mm,product,107,0,False,1,https://www.romstal.ro/adaptor-pentru-flansa-si-garnitura-din-ppr-verde-pt-imbinari-tevi-d-90mm-p38648.html,https://www.romstal.ro/adaptor-pentru-flansa-si-garnitura-din-ppr-verde-pt-imbinari-tevi-d-90mm.html,"Tevi, fitinguri, irigatii si izolatii > Tevi si fitinguri din plastic > Fitinguri ppr > Flanse ppr verde > ADAPTOR PENTRU FLANSA SI GARNITURA DIN PPR VERDE PT IMBINARI TEVI D.90mm",https://www.romstal.ro/tevi-fitinguri-irigatii-si-izolatii-c1459672.html > https://www.romstal.ro/tevi-si-fitinguri-din-plastic-c1459777.html > https://www.romstal.ro/fitinguri-ppr-c1459789.html > https://www.romstal.ro/flanse-ppr-verde-c1459815.html > https://www.romstal.ro/adaptor-pentru-flansa-si-garnitura-din-ppr-verde-pt-imbinari-tevi-d-90mm.html
"CALORIFER DIN OTEL, ECCORAD, 11, 400x600, 549W - Romstal","Calorifer din otel, Eccorad, 11, 400x600 mm, 549 W",product,119,0,False,1,https://www.romstal.ro/calorifer-din-otel-eccorad-11-400x600-549w-p14788885.html,https://www.romstal.ro/calorifer-din-otel-eccorad-11-400x600-mm-549-w.html,"Echipamente termice incalzire > Calorifere si convectoare > Calorifere din otel > Calorifere din otel tip panou > Calorifer din otel, Eccorad, 11, 400x600 mm, 549 W",https://www.romstal.ro/echipamente-termice-incalzire-c1460077.html > https://www.romstal.ro/calorifere-si-convectoare-c1460110.html > https://www.romstal.ro/calorifere-din-otel-c1460111.html > https://www.romstal.ro/calorifere-din-otel-tip-panou-c1460112.html > https://www.romstal.ro/calorifer-din-otel-eccorad-11-400x600-mm-549-w.html
"SONDA TEMPERATURA IMERSIE (SCURTA) ACM, PT. VITOPEND 100,222 WH1B,WH1D; VITODENS 050,100,200 NTC10K, D.10mm, L.50 mm - Romstal","Sonda temperatura imersie (scurta) acm, Viessmann, pentru VITOPEND 100, 222 WH1B, WH1D; VITODENS 050, 100, 200 NTC10K, D. 10mm, L. 50 mm",product,0,0,False,1,https://www.romstal.ro/sonda-temperatura-imersie-scurta-acm-pt-vitopend-100-222-wh1b-wh1d-vitodens-050-100-200-ntc10k-d-10mm-l-50-mm-p42089.html,https://www.romstal.ro/sonda-temperatura-imersie-scurta-acm-viessmann-pentru-vitopend-100-222-wh1b-wh1d-vitodens-050-100-200-ntc10k-d-10mm-l-50-mm.html,"Piese de schimb > Piese schimb termice > Centrale termice murale > Sonde, senzori temperatura > Sonda temperatura imersie (scurta) acm, Viessmann, pentru VITOPEND 100, 222 WH1B, WH1D; VITODENS 050, 100, 200 NTC10K, D. 10mm, L. 50 mm",https://www.romstal.ro/piese-de-schimb-c3678.html > https://www.romstal.ro/piese-schimb-termice-c3677.html > https://www.romstal.ro/centrale-termice-murale-c3460.html > https://www.romstal.ro/sonde-senzori-temperatura-c3555.html > https://www.romstal.ro/sonda-temperatura-imersie-scurta-acm-viessmann-pentru-vitopend-100-222-wh1b-wh1d-vitodens-050-100-200-ntc10k-d-10mm-l-50-mm.html
"TEAVA ZINCATA USOARA , BARA 6 ML 2'' (60.3 mm)x2.90 mm - Romstal","TEAVA ZINCATA USOARA , BARA 6 ML 2'' (60.3 mm)x2.90 mm",product,31,0,False,1,https://www.romstal.ro/teava-zincata-usoara-bara-6-ml-2-60-3-mm-x2-90-mm-p7867.html,https://www.romstal.ro/teava-zincata-usoara-bara-6-ml-2-60-3-mm-x2-90-mm.html,"Tevi, fitinguri, irigatii si izolatii > Tevi si fitinguri din metal > Tevi metalice > Teava zincata usoara > TEAVA ZINCATA USOARA , BARA 6 ML 2'' (60.3 mm)x2.90 mm",https://www.romstal.ro/tevi-fitinguri-irigatii-si-izolatii-c1459672.html > https://www.romstal.ro/tevi-si-fitinguri-din-metal-c1459673.html > https://www.romstal.ro/tevi-metalice-c1459710.html > https://www.romstal.ro/teava-zincata-usoara-c1459713.html > https://www.romstal.ro/teava-zincata-usoara-bara-6-ml-2-60-3-mm-x2-90-mm.html
"CALORIFER DIN OTEL, ECCORAD, 11, 600 x600, 772W - Romstal","Calorifer (radiator) alb din otel Eccorad, tip 11, 600 x600, 772w, accesorii incluse",product,364,0,False,1,https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-11-600-x600-772w-accesorii-incluse-p35558.html,https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-11-600-x600-772w-accesorii-incluse.html,"Echipamente termice incalzire > Calorifere si convectoare > Calorifere din otel > Calorifere din otel tip panou > Calorifer (radiator) alb din otel Eccorad, tip 11, 600 x600, 772w, accesorii incluse",https://www.romstal.ro/echipamente-termice-incalzire-c1460077.html > https://www.romstal.ro/calorifere-si-convectoare-c1460110.html > https://www.romstal.ro/calorifere-din-otel-c1460111.html > https://www.romstal.ro/calorifere-din-otel-tip-panou-c1460112.html > https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-11-600-x600-772w-accesorii-incluse.html
"GRUP AMESTEC SI POMPARE VISION, PENTRU INCALZIRE IN PARDOSEALA (FARA POMPA) - Romstal","Grup amestec si pompare, Vision, pentru incalzire in pardoseala (fara pompa)",product,280,0,False,1,https://www.romstal.ro/grup-amestec-si-pompare-vision-pentru-incalzire-in-pardoseala-fara-pompa.html,https://www.romstal.ro/grup-amestec-si-pompare-vision-pentru-incalzire-in-pardoseala-fara-pompa.html,"Echipamente termice incalzire > Incalzire in pardoseala si degivrare > Incalzire in pardoseala cu agent termic > Incalzire in pardoseala cu agent termic > Grup amestec si pompare, Vision, pentru incalzire in pardoseala (fara pompa)",https://www.romstal.ro/echipamente-termice-incalzire-c1460077.html > https://www.romstal.ro/incalzire-in-pardoseala-si-degivrare-c1460148.html > https://www.romstal.ro/incalzire-in-pardoseala-cu-agent-termic-c1460149.html > https://www.romstal.ro/incalzire-in-pardoseala-cu-agent-termic-c1461865.html > https://www.romstal.ro/grup-amestec-si-pompare-vision-pentru-incalzire-in-pardoseala-fara-pompa.html
"BANDA MONTAJ ZINCATA DREAPTA 17X0,75 MM, 10MT OBO - Romstal","BANDA MONTAJ ZINCATA DREAPTA 17X0,75 MM, 10MT OBO",product,19,0,False,1,https://www.romstal.ro/banda-montaj-zincata-dreapta-17x0-75-mm-10mt-obo-p10186.html,https://www.romstal.ro/banda-montaj-zincata-dreapta-17x0-75-mm-10mt-obo.html,"Electrice > Electrice diverse > Electrice diverse > Accesorii montare cabluri si trasee cabluri > BANDA MONTAJ ZINCATA DREAPTA 17X0,75 MM, 10MT OBO",https://www.romstal.ro/electrice-c1461225.html > https://www.romstal.ro/electrice-diverse-c1461317.html > https://www.romstal.ro/electrice-diverse-c1461321.html > https://www.romstal.ro/accesorii-montare-cabluri-si-trasee-cabluri-c1461324.html > https://www.romstal.ro/banda-montaj-zincata-dreapta-17x0-75-mm-10mt-obo.html
"CALORIFER DIN OTEL, ECCORAD, 22, 500 x1600, 3030W - Romstal","Calorifer (radiator) alb din otel Eccorad, tip 22, 500 x1600, 3030w, accesorii incluse",product,138,0,False,1,https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-22-500-x1600-3030w-accesorii-incluse-p35603.html,https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-22-500-x1600-3030w-accesorii-incluse.html,"Echipamente termice incalzire > Calorifere si convectoare > Calorifere din otel > Calorifere din otel tip panou > Calorifer (radiator) alb din otel Eccorad, tip 22, 500 x1600, 3030w, accesorii incluse",https://www.romstal.ro/echipamente-termice-incalzire-c1460077.html > https://www.romstal.ro/calorifere-si-convectoare-c1460110.html > https://www.romstal.ro/calorifere-din-otel-c1460111.html > https://www.romstal.ro/calorifere-din-otel-tip-panou-c1460112.html > https://www.romstal.ro/calorifer-radiator-alb-din-otel-eccorad-tip-22-500-x1600-3030w-accesorii-incluse.html
"GARNITURA PT. PP, SET 2 BUC, D.110 - Romstal","GARNITURA PT. PP, SET 2 BUC, D.110",product,0,0,False,1,https://www.romstal.ro/garnitura-pt-pp-set-2-buc-d-110-p15302.html,https://www.romstal.ro/garnitura-pt-pp-set-2-buc-d-110.html,"Tevi, fitinguri, irigatii si izolatii > Sisteme de prindere, garnituri, o-ringuri > Garnituri sisteme canalizare > Garnituri teava, fitinguri pp > GARNITURA PT. PP, SET 2 BUC, D.110",https://www.romstal.ro/tevi-fitinguri-irigatii-si-izolatii-c1459672.html > https://www.romstal.ro/sisteme-de-prindere-garnituri-o-ringuri-c1459970.html > https://www.romstal.ro/garnituri-sisteme-canalizare-c1460005.html > https://www.romstal.ro/garnituri-teava-fitinguri-pp-c1460006.html > https://www.romstal.ro/garnitura-pt-pp-set-2-buc-d-110.html
"ROBINET INCARCARE (UMPLERE) PT VITOPEND 100 WH1B,WHKB; 111 WHSB; VITODENS 111 B1LB; 222 WS2B - Romstal","Robinet incarcare (umplere), Viessmann, pentru VITOPEND 100 WH1B, WHKB; 111 WHSB; VITODENS 111 B1LB; 222 WS2B",product,0,0,False,1,https://www.romstal.ro/robinet-incarcare-umplere-viessmann-pentru-vitopend-100-wh1b-whkb-111-whsb-vitodens-111-b1lb-222-ws2b.html,https://www.romstal.ro/robinet-incarcare-umplere-viessmann-pentru-vitopend-100-wh1b-whkb-111-whsb-vitodens-111-b1lb-222-ws2b.html,"Piese de schimb > Piese schimb termice > Centrale termice murale > Robineti incarcare, golire, debit > Robinet incarcare (umplere), Viessmann, pentru VITOPEND 100 WH1B, WHKB; 111 WHSB; VITODENS 111 B1LB; 222 WS2B",https://www.romstal.ro/piese-de-schimb-c3678.html > https://www.romstal.ro/piese-schimb-termice-c3677.html > https://www.romstal.ro/centrale-termice-murale-c3460.html > https://www.romstal.ro/robineti-incarcare-golire-debit-c3553.html > https://www.romstal.ro/robinet-incarcare-umplere-viessmann-pentru-vitopend-100-wh1b-whkb-111-whsb-vitodens-111-b1lb-222-ws2b.html
SEREL Romstal.ro ,Toate produsele SEREL,brand,0,0,False,0,https://www.romstal.ro/serel-b109858/index.html,https://www.romstal.ro/brand/serel,Branduri > SEREL,https://www.romstal.ro/marci > https://www.romstal.ro/brand/serel
